Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
7246800	1.5	5940.0	584901.9274334881	-356.62219802267214	12.17493267099834	1220.0	0.06276067324223115	14.93354481938712	0.014908741109390201	0.02828401849268281	0.0027108067405107066	0.0498252657856396	21.704651305016053	0.10538789170219544	21.81003925648141	5.455220643510209	0.30931716333044346	53298.0	-236.5332246549754	179.28980672778272	1220.0	12081.615472078323	1689.6339757442474	428.89762540481235	9818.753420114517	573.2280762195587	697.3453525255425	1253.0	7246800.0
7271200	1.5	5960.0	585203.1922959022	-343.477999972146	15.063243120704087	1220.0	0.06107402455693541	15.373573008403335	0.009006820668644723	0.013134255961941038	0.001352244647171707	0.020869101473548892	10.562387945804184	0.05075831205009463	10.61314625689323	2.654638813531145	0.3000352106829906	53486.0	-285.14778010231464	136.5079732916347	1220.0	12110.550300121307	1693.4662256240845	429.3678781412001	9842.427658081055	574.6564164161682	698.0072300463738	1252.0	7271200.0
7295600	1.5	5980.0	585358.9831612812	-372.40529022485157	7.789543268951446	1220.0	0.06359623314285376	14.724201742479602	-0.018091039375421857	0.03223924655058579	0.0008997723919965789	0.09896729238073719	13.32336791018222	0.05583038339589502	13.379198256959308	3.345699335666412	0.28939927892482026	53533.0	-299.1055843640448	128.7004846155012	1220.0	12138.19151520729	1697.5432937145233	429.77401678138904	9865.549368858337	575.0988526344299	698.7688738503347	1251.0	7295600.0
7320000	1.5	6000.0	585463.9212783562	-377.9197412313029	5.246905853749768	1220.0	0.06410690642230849	14.598943324646395	-0.005212749209641377	0.03509043586227368	0.0019153657497338293	0.06329819460602554	13.670815488125417	0.031156538252500768	13.70197205847882	3.4274083769067802	0.27914394152925376	53627.0	-299.53887965951805	126.73303740221878	1220.0	12166.061376094818	1701.4456195831299	430.2223894639353	9888.737605810165	575.8781507015228	699.5001221564273	1250.0	7320000.0
7344400	1.5	6020.0	585557.6350493392	-379.3594751063975	4.685688549144423	1220.0	0.06421586680975494	14.572475303690698	0.06755730909037781	0.015994225913520028	0.005365334389959155	0.021975436078216094	13.008849813583051	0.019983599091226125	13.028833419718646	3.2625736809791412	0.2675825737892312	53721.0	-393.8536275170869	53.96827679343403	1220.0	12193.645873069763	1705.3356716632843	430.6718097813965	9911.67305278778	576.6371486186981	700.2462607384666	1249.0	7344400.0
7368800	1.5	6040.0	585889.1671050208	-454.2950603068779	16.576602784086546	1220.0	0.057591575352162194	16.36365074032406	1.3470453718241224	0.230673066684679	0.09086328982194744	0.06880060633386861	18.527079541632475	0.08656299510534772	18.61364265198403	4.74427399229496	0.26094281546613	53768.0	-169.4065688732073	225.337868175848	1220.0	12221.421518087387	1709.2507636547089	431.11286867259196	9935.088281869888	577.0824725627899	700.9779589903246	1248.0	7368800.0
7393200	1.5	6060.0	586443.4169468522	-296.7989754710756	27.712492091567675	1220.0	0.05599715860875992	16.858048958997802	-0.432263582627824	0.0522104261760065	-0.021281895709061922	0.3482618580567354	8.494837629034166	0.0755232324070753	8.570360853316936	2.1213083165757194	0.2697233107495815	53815.0	-39.086019827489544	334.808216800485	1220.0	12248.529578208923	1713.1037385463715	431.5675597248646	9957.924596786499	577.5012428760529	701.746669998562	1247.0	7393200.0
7417600	1.5	6080.0	587205.5894543112	-260.14759305659646	38.10862537295015	1220.0	0.05457864530874033	17.322184333143536	-0.023741024105433137	0.005580923160049299	-0.0009911537531784816	0.02113246871488737	4.647559482155116	0.07675990387004737	4.724319375153126	1.1800886916776074	0.26961064951639624	53956.0	-94.46598069259609	286.56409813779516	1220.0	12276.69254899025	1717.2306656837463	431.95128926063927	9980.889681577682	578.5722017288208	702.460038397081	1246.0	7417600.0
7442000	1.5	6100.0	587954.6051261686	-260.2016843383519	37.4507835928698	1220.0	0.05791174540414683	16.267654307797706	0.06849155646589078	0.006048404155274296	0.004316739177935632	0.012070759829936271	2.5789253699018593	0.06341945294766349	2.642344813397588	0.6649029407095405	0.2723455397372551	54144.0	-60.79895952483248	315.44172232836826	1220.0	12304.937004089355	1721.1136946678162	432.394444542279	10003.878219366074	579.9450900554657	703.1485487267402	1245.0	7442000.0
7466400	1.5	6120.0	588692.368412595	-265.24069801602747	36.88816432132147	1220.0	0.057946769475785205	16.257217426380947	-0.0018913325472199845	-6.934650693747629e-05	-0.00011361501575178615	0.0010171329535673885	2.026963851553328	0.06511258752025822	2.092076444245399	0.5229054966822583	0.2700819855040693	54332.0	-71.33548351278374	304.7633470987186	1220.0	12335.187467098236	1725.0396435260773	432.8248355346931	10028.806470155716	581.3413534164429	703.7036735164222	1244.0	7466400.0
7490800	1.5	6140.0	589439.3230394854	-258.48755117965857	37.34773134451947	1220.0	0.05765657277319107	16.34407634553291	-0.21569736055197547	0.020301727059748063	-0.011265842184129678	0.1265233228716286	1.6379677583562569	0.06259413500455151	1.700561895649484	0.41387463020200405	0.26972017738413284	54520.0	-309.3778981924946	102.20067961754721	1220.0	12364.737227916718	1729.1203985214233	433.21448329482484	10052.860129356384	582.7567000389099	704.3126995038521	1243.0	7490800.0
7515200	1.5	6160.0	589558.1900286794	-389.1770348457978	5.94334945970097	1220.0	0.06357229688229678	14.730122223702034	0.04303806489135357	0.03508954189291739	0.004966751182561758	0.11525514873458034	7.297290010655177	0.08000839458025517	7.377298451484518	1.8492913626609968	0.2775255790416231	54614.0	-602.3891346168353	55.33821243515173	1220.0	12392.264649868011	1733.0148906707764	433.64889940969783	10075.744800329208	583.5049588680267	705.0402392077904	1242.0	7515200.0
7539600	1.5	6180.0	592151.1067105819	-623.6860561143168	129.6458340951254	1220.0	0.029112447783116214	33.349567836063265	0.22027370523899165	0.09740949637117853	0.0092485357375382	0.3667643572664523	30.626622747867675	0.6006909913205085	31.227313711288122	7.8160769990149985	0.27568140245498496	54661.0	-1271.817094601657	333.4057322261467	1220.0	12419.8685131073	1736.9102935791016	434.08113981890193	10099.011638402939	583.9465811252594	705.7595700615759	1241.0	7539600.0
7564000	1.5	6200.0	599574.0385834038	-1311.0088989770952	371.1465936410961	1220.0	0.017126438290341498	57.38925660123697	0.13951633585260262	0.026390694805044437	0.00284139671404274	0.03992496827181349	111.52727752036236	1.3595142662525175	112.8867916350669	28.224539350956043	0.2749709036756069	54708.0	-1171.5610216502205	274.22552418495536	1220.0	12447.14477109909	1740.770271539688	434.5202881543779	10122.015354394913	584.3591451644897	706.4949951368953	1240.0	7564000.0
7588400	1.5	6220.0	606446.7575822333	-1214.3993743989327	343.6359499414728	1220.0	0.030271184616289984	32.03471643662947	-0.07013029605150223	0.033558567767923174	-0.0011070695437529427	0.058995181280980885	126.2632733608814	1.3128170891011017	127.5760889256254	31.8929151575616	0.2735162605630591	54755.0	-1006.0495304264547	184.7782697753511	1220.0	12474.432621002197	1744.6742305755615	434.94652852736954	10145.004733085632	584.7536573410034	707.2293451426235	1239.0	7588400.0
7612800	1.5	6240.0	612106.576470117	-1046.0429913815876	282.99094439418326	1220.0	0.03317496530317447	29.143211631462087	-0.01819532187589517	0.037589434542567704	0.0006433990009301063	0.07535926893796006	117.30541180549787	1.1997202683425119	118.50513187706045	29.62692635448266	0.2737605719701618	54896.0	-916.8091554095993	135.92746283019923	1220.0	12502.96614408493	1748.7056126594543	435.3391414134226	10168.457470178604	585.803061246872	707.8868861093998	1238.0	7612800.0
7637200	1.5	6260.0	616879.812114821	-959.8555468634515	238.66178223520282	1220.0	0.03565655467735556	27.045334414630666	-0.05188738098962511	0.02092679243217757	-0.001103947936507916	0.03135632843576728	119.38823902860602	1.1087540473709712	120.49699336924454	30.123144413562525	0.2755275955225558	54990.0	-866.2640946200787	116.18474127632255	1220.0	12530.437254190445	1752.5736076831818	435.7705700073854	10191.289892911911	586.5737535953522	708.6005400035799	1237.0	7637200.0
7661600	1.5	6280.0	621145.5437310386	-915.3978360362546	213.28658081087755	1220.0	0.03719896601835528	25.882467633819843	-0.029695119173761372	0.01917111475956924	-0.0003914820288554615	0.025627698608119285	111.88168911223717	0.9878067263263334	112.86949604115587	28.216982577709445	0.2708825202698403	55084.0	-829.384366345053	110.58860225958503	1220.0	12558.362747192383	1756.5301067829132	436.17812017080814	10214.503738880157	587.3289015293121	709.2870492492252	1236.0	7661600.0
7686000	1.5	6300.0	625196.1151686129	-901.3009039606719	202.52857187871723	1220.0	0.03781421513165943	25.445081473151184	-0.06906352176311169	0.04066930674610937	-0.001073705035552901	0.05590569959121182	109.90468954532702	0.9305937271168889	110.83528332000085	27.707747195629366	0.26353920457210944	55131.0	-689.1130257545473	75.50282549735607	1220.0	12585.425848007202	1760.3892948627472	436.6079720224189	10237.285999774933	587.7505533695221	710.0206971372648	1235.0	7686000.0
7710400	1.5	6320.0	628016.4777613118	-742.2044522383619	141.01812963494413	1220.0	0.04266335658037474	22.439318425779998	-0.49715177445335573	0.06655379777100492	-0.01837075618406252	0.7786584870860059	91.01620142510598	0.743185279851264	91.7593862655315	22.92147585686217	0.2646963913389977	55178.0	-308.9369168568098	145.3175014689444	1220.0	12612.86328792572	1764.5299818515778	436.9662221272789	10260.125326871872	588.2079792022705	710.7451239245049	1234.0	7710400.0
7734800	1.5	6340.0	628110.9502047558	-385.54554250602126	4.723622172197048	1220.0	0.060146016977185905	15.626204863728745	0.006549449791101382	0.011227778060546893	0.0010692294591482221	0.014835468860837859	36.633784081073486	0.039559242295775045	36.67334336422861	9.169405064684277	0.25764541375510225	55366.0	-301.71781122278236	152.6927029733657	1220.0	12642.109461069107	1768.6390068531036	437.33062371853606	10283.716872930527	589.7535812854767	711.346026327865	1233.0	7734800.0
7759200	1.5	6360.0	628229.7016765305	-376.391562365921	5.9375735887398475	1220.0	0.059486572476782074	15.810516363004533	0.05740330368280412	0.05774067197629111	0.00684952016154589	0.10395898551065873	27.194176937671415	0.034970510394332265	27.229147363216317	6.814136363090354	0.2475215088813863	55413.0	-378.58639889129523	97.72427015807534	1220.0	12669.262068986893	1772.5782217979431	437.7352663246516	10306.494966745377	590.188880443573	712.0698470114525	1232.0	7759200.0
7783600	1.5	6380.0	628395.7316508684	-432.6513498752224	8.301498716895441	1220.0	0.05866096696712059	16.04711073993204	0.16011611514903126	0.07037904037241922	0.013521068287719415	0.20328896031764512	28.166908994634102	0.08387854837990824	28.250787491494034	7.076217925294917	0.2464432354937208	55460.0	-455.0715863416018	77.62066067509723	1220.0	12697.071105957031	1776.5400867462158	438.1325283943289	10329.902334928513	590.6286842823029	712.749223119966	1231.0	7783600.0
7808000	1.5	6400.0	628815.320172247	-490.81619290333435	20.9794260689262	1220.0	0.05341267738714094	17.72214704295556	-0.7481847009126177	0.04947618049311827	-0.037319892459647806	0.1751769946843504	31.394390471438147	0.14469406048351147	31.539084576545875	7.847451240458386	0.24087390905999126	55507.0	-277.08683879604035	181.31038395656415	1220.0	12724.078492164612	1780.3069326877594	438.5760599276065	10352.714187145233	591.0573723316193	713.4651849744246	1230.0	7808000.0
7832400	1.5	6420.0	629061.3149318215	-350.6931800981912	12.299737978729281	1220.0	0.058734495613287294	16.025769772232003	-0.6672657932293541	0.06852101722231849	-0.035166972361495664	0.331365114842056	20.83581045840649	0.03979832306504248	20.875608829741783	5.18373523620849	0.23831022277157357	55601.0	-494.44333677141407	76.91841956412145	1220.0	12751.265231132507	1784.1289086341858	439.0041527882635	10375.330361127853	591.8059613704681	714.1700230289263	1229.0	7832400.0
7856800	1.5	6440.0	629615.2986023884	-511.6551422559014	27.699183528339592	1220.0	0.051682828568549104	18.34878619643772	-0.11108527772445603	0.098319185325539	-0.0006597857911562273	0.5707215383832165	30.493838249368874	0.1308037188855257	30.62464198660343	7.65550070113324	0.23027324565547577	55695.0	-96.80329165074403	299.00648430550746	1220.0	12778.765406131744	1787.9260957241058	439.4365079624846	10398.301918268204	592.5373921394348	714.8498652473338	1228.0	7856800.0
7881200	1.5	6460.0	630420.282915119	-248.50021137197808	40.24921563652917	1220.0	0.05073381114144676	18.71072106552339	0.023929081827481373	0.005923886980955549	0.001514554907031026	0.007232496231154074	11.754509154786456	0.08807747584193001	11.84258663907964	2.9621612137936535	0.21597581443951494	55883.0	-77.18921400403079	315.915455366056	1220.0	12806.473346948624	1791.6843547821045	439.87658757886913	10420.869069337845	593.9199228286743	715.5107560939151	1227.0	7881200.0
7905600	1.5	6480.0	631227.3354751274	-247.46432834139154	40.35262800042613	1220.0	0.05408136946252684	17.49065602328919	-0.0019055426172154178	0.0001258995231918116	-9.624553560593384e-05	7.861280929764105e-05	6.6862191139383516	0.07068748289639966	6.75690659817229	1.6891304064304276	0.21958328569506083	56071.0	-81.10139645239678	312.3698932095577	1220.0	12834.094141244888	1795.4791107177734	440.30587450497273	10443.266060352325	595.3489701747894	716.1768009969719	1226.0	7905600.0
7930000	1.5	6500.0	632004.5700056554	-254.6814528907008	38.86172652639722	1220.0	0.05427570259693835	17.424450576461247	-0.0006065928687445541	-0.00015677052625563952	-4.143208513852943e-05	5.872130828294682e-05	4.207247392928345	0.06996240385590086	4.2772098094859015	1.0692610211194833	0.2207696881700069	56259.0	-82.5040254211649	311.2084529499727	1220.0	12862.112362146378	1799.3049457073212	440.72573795336586	10466.088804244995	596.7186121940613	716.8162385450386	1225.0	7930000.0
7954400	1.5	6520.0	632787.5535204223	-250.59160626083607	39.14917573834783	1220.0	0.05409384213307324	17.48639254612301	-0.0019653134532223275	0.0003079015763278029	-8.965577605348208e-05	2.10616646287003e-05	2.77778210601908	0.07172708518486076	2.8495092036876275	0.7122876447566018	0.22123784056686344	56447.0	-85.14168986525759	309.01551440045375	1220.0	12889.728275060654	1803.1197228431702	441.14652506032456	10488.514068365097	598.0944838523865	717.478204676849	1224.0	7954400.0
7978800	1.5	6540.0	633602.7336636932	-248.3543885040564	40.75900716354362	1220.0	0.053422365359896314	17.71875184228909	-0.0013099079250365466	0.00035434242434220363	-5.104857041849999e-05	6.0315124930174856e-05	2.1397528578626357	0.07996687465446425	2.2197197409386322	0.5548788860757299	0.23069129250151046	56635.0	-85.54237441830247	308.74776485018526	1220.0	12917.773047924042	1806.9986820220947	441.549851661842	10511.30838060379	599.4659852981567	718.1137639232672	1223.0	7978800.0
8003200	1.5	6560.0	634406.0552084551	-247.38128936612938	40.16607723809517	1220.0	0.053915752158240925	17.547455242116136	-0.0033342998024036585	0.000794174765766737	-0.00013695275888323395	5.7953811692447934e-05	1.652575959550573	0.06835650411890222	1.7209324614798767	0.43009616323608046	0.24203154333728433	56823.0	-82.33687745863037	311.42867957861296	1220.0	12945.406054019928	1810.801952123642	441.9699233598761	10533.774053573608	600.8300483226776	718.7682585532618	1222.0	8003200.0
8027600	1.5	6580.0	635171.4712713604	-255.74670922760416	38.27080314526635	1220.0	0.05413869496077017	17.471076939047332	1.2325950166918925e-05	-2.643968826382761e-06	5.241697435365766e-07	1.1989840589755678e-05	1.4550346637025804	0.07814040401593798	1.533175072771437	0.3832942925869152	0.24808262003229023	57011.0	-83.40342358041765	310.4499251714482	1220.0	12973.278324127197	1814.7428214550018	442.35469098391206	10556.249193668365	602.28630900383	719.4134031367814	1221.0	8027600.0
8052000	1.5	6600.0	635911.1644753031	-260.841836759171	36.98466019713953	1220.0	0.05427552129426939	17.42451212173956	-0.0002336101600295924	7.308691884316702e-05	-8.712482714627102e-06	5.579465664112001e-05	1.2310125311004356	0.07099431836383141	1.302006850217251	0.3254929998136582	0.2482793883598865	57199.0	-80.4118023958979	313.1421616654022	1220.0	13001.089792966843	1818.5319414138794	442.7747358531244	10578.926605463028	603.6312460899353	720.0499301581336	1220.0	8052000.0
8076400	1.5	6620.0	636677.2550789339	-258.063206418677	38.30453018153506	1220.0	0.05364549321245624	17.640894884489654	-0.0005129096641618899	0.0002786908691168138	-1.256478235259975e-05	1.6170094490820385e-06	1.1006604902287753	0.07879397831857206	1.1794544648616876	0.2948510523172135	0.2514993993842857	57387.0	-76.83116567728783	316.3494025645844	1220.0	13028.729176998138	1822.3430483341217	443.18768671919196	10601.381590366364	605.0045382976532	720.6962090429806	1219.0	8076400.0
